"","COUNTRY","ID","DATE","Q1","Q13A","WT","Q1001","Q1002","Q2061A","Q1COVID19","Q2ACOVID19","Q2BCOVID19","Q12COVID19_3","Q12COVID19_4","Q12COVID19_5A","Q12COVID19_5B","Q5COVID19","Q10COVID19_5","Q13COVID19","Q14COVID19","Q15COVID19_1","Q15COVID19_2","Q16COVID19","Q101","Q102","Q112_1","Q112_2","Q118","Q601_1","Q601_4","Q601_19","Q601_18","Q601_20","Q620","Q619_1A","Q619_1B","Q619_3A","Q619_4A","Q619_5A","Q601A","Q201A_1","Q201A_2","Q201B_6","Q201B_13","QLIB1","Q204A_3","Q204A_1","Q204A_2","Q521_1","Q521_2","Q521_4","Q204_11","Q204_20","Q204_25","Q210","Q211","Q700B_1","Q700B_13","Q700B_23","Q700B_5","Q725_1","Q725_4","Q725_23","Q725_15","Q732B","Q730B","Q734A","Q734B","Q727_1","Q727_4","Q727_5","Q104","Q104A_1","Q104A_2","Q104A_3","Q104A_4","Q104A_5","Q104A_6","Q104A_7","Q104A_8","Q1003","Q1010","Q1010B1","Q1010B2","Q1014C","Q1005","Q1005B","Q1005C","Q1005D","Q1005E","Q1006A","Q1006B_CODE","Q1016","Q1012","Q1012A","Q1012B","Q609","Q602_1","Q602_2","Q602_3","Q602_4A","Q602_4B","Q1011D","Q1011E","Q1011F"
"52",1,1166,"2021-04-06",1027,1,0.313002694912988,50,1,1,2,3,NA,3,1,NA,3,4,2,1,98,5,8,1,2,2,3,3,2,2,3,3,3,2,3,4,1,4,1,4,NA,2,2,1,2,NA,2,2,2,2,2,1,2,3,2,1,3,2,2,2,2,2,2,2,4,2,4,NA,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,13,2,1,NA,1,2,3,3,3,3,NA,2,3,1
"53",1,1167,"2021-04-06",1041,1,0.642607351009393,45,2,1,2,1,NA,3,3,NA,98,97,2,98,98,5,99,1,4,3,3,3,3,2,3,2,3,2,3,2,1,4,1,4,NA,98,98,1,1,NA,1,2,2,1,98,98,98,98,2,98,NA,98,98,98,98,98,98,98,98,98,5,NA,4,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,NA,6,2,NA,NA,NA,NA,98,99,2,1,NA,1,1,3,3,3,3,NA,2,1,1
"54",1,1169,"2021-04-06",1014,1,2.31797159915344,35,1,1,2,5,NA,3,3,NA,3,2,98,2,1,7,3,1,2,1,2,1,2,2,4,4,4,4,4,2,1,2,1,2,NA,3,3,1,3,NA,2,3,2,2,2,2,1,2,3,2,2,2,2,2,4,5,2,2,5,3,4,NA,3,4,1,3,1,1,0,0,0,0,0,0,0,4,4,1,1,9,2,NA,NA,NA,NA,2,5,2,1,NA,1,2,4,4,4,5,NA,2,2,1
"55",1,117,"2021-04-01",1002,2,0.0247154917492962,56,1,15,3,NA,2,3,3,NA,3,4,3,2,2,5,2,2,2,4,3,2,2,2,2,2,2,2,2,3,3,3,3,3,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,3,1,4,1,2,3,4,2,1,4,1,2,NA,4,2,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,13,3,1,NA,98,1,2,5,4,4,NA,2,2,1
"56",1,1170,"2021-04-06",1001,1,0.0641422333552086,58,1,2,2,6,NA,3,1,NA,98,4,2,1,4,5,6,1,3,4,3,3,4,2,4,2,2,1,3,2,4,4,2,4,NA,2,3,3,4,NA,3,3,2,1,1,1,2,4,2,1,3,2,2,2,4,98,2,1,5,98,5,NA,4,2,1,2,1,1,0,0,0,0,0,0,0,6,4,1,1,5,1,NA,NA,NA,NA,2,16,1,1,NA,3,2,3,5,4,5,NA,1,2,1
"57",1,1172,"2021-04-06",1019,1,4,49,2,1,2,5,NA,3,1,NA,3,4,2,1,2,3,5,1,3,5,1,1,1,2,3,3,2,2,3,1,4,4,2,2,NA,4,3,2,2,NA,3,3,3,4,4,98,3,2,2,1,4,4,98,98,4,1,98,98,4,2,2,NA,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,5,4,NA,NA,NA,1,NA,NA,2,1,NA,98,2,2,2,2,2,NA,2,1,2
"58",1,1174,"2021-04-06",1007,1,1.64118792574332,60,2,1,4,NA,7,3,3,NA,3,97,3,4,2,3,7,1,98,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,NA,4,4,2,3,NA,2,4,3,2,3,4,1,1,2,1,2,4,4,4,4,98,98,98,98,98,1,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,7,4,NA,NA,NA,3,NA,NA,4,1,NA,1,1,3,1,1,5,NA,99,99,99
"59",1,1175,"2021-04-06",1002,1,0.440299435617206,34,2,1,2,1,NA,3,3,NA,1,2,2,4,4,3,2,1,3,1,3,3,3,3,4,4,2,2,4,1,1,4,3,4,NA,3,4,1,1,NA,2,3,3,4,1,4,1,3,2,2,2,4,1,2,1,98,98,2,2,4,1,NA,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,1,NA,NA,NA,NA,2,8,1,1,NA,1,1,5,4,5,5,NA,2,1,1
"60",1,118,"2021-04-01",1032,1,0.474207932575193,32,1,1,4,NA,1,1,2,NA,3,2,98,4,2,7,6,1,98,5,2,3,1,3,3,1,1,1,4,1,2,4,1,1,NA,4,4,2,4,NA,2,3,3,4,2,4,4,4,3,1,4,2,98,3,3,4,4,98,5,98,5,NA,4,4,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,2,NA,NA,NA,NA,2,11,2,1,NA,3,2,1,3,3,3,NA,1,1,2
"61",1,1180,"2021-04-06",1021,1,0.286223071844336,49,2,15,1,3,NA,3,2,NA,1,97,3,2,2,3,7,1,3,2,3,3,2,2,3,2,4,1,3,1,1,4,4,1,NA,4,4,1,3,NA,3,3,3,4,98,4,3,3,3,98,NA,4,3,2,4,98,1,98,98,98,5,NA,98,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,17,4,1,NA,12,1,2,5,2,5,NA,98,1,1
"62",1,1182,"2021-04-06",1027,1,0.766455551146784,50,2,1,4,NA,5,2,3,NA,98,2,98,4,2,6,5,1,3,2,3,3,5,2,4,1,4,3,3,1,2,4,1,1,NA,2,98,1,4,NA,2,3,3,2,2,2,2,2,2,2,1,4,4,98,4,98,98,1,4,2,4,NA,4,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,1,NA,NA,NA,NA,1,20,3,1,NA,1,1,3,3,3,3,NA,2,1,1
"63",1,1183,"2021-04-06",1028,1,0.590903852071775,25,2,6,2,1,NA,3,1,NA,3,97,3,2,98,3,99,1,3,5,3,3,3,4,4,2,98,4,2,1,1,2,4,4,NA,1,2,2,2,NA,2,2,2,2,98,2,2,2,2,2,98,2,1,2,2,98,98,98,4,98,3,NA,3,98,98,5,2,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,9,5,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,98,5,NA,1,1,1
"64",1,1186,"2021-04-06",1044,1,0.0317978059352038,63,1,2,2,4,NA,1,1,NA,3,4,3,1,2,4,8,1,3,1,3,3,1,2,3,3,2,2,2,2,2,2,3,3,NA,1,3,1,1,NA,4,4,4,4,2,2,1,4,3,1,3,4,3,4,4,5,2,5,5,4,5,NA,4,2,2,2,1,1,0,0,0,0,0,0,1,7,4,1,2,4,3,1,NA,NA,NA,NA,NA,3,1,NA,1,1,2,5,5,5,NA,2,1,1
"65",1,1187,"2021-04-06",1019,1,1.06070042488832,25,1,1,4,NA,5,3,3,NA,3,2,3,4,2,7,99,1,4,5,1,3,98,3,3,2,2,2,4,4,2,4,3,4,NA,4,4,1,4,NA,3,3,3,4,98,1,2,4,4,1,4,2,2,1,4,2,98,1,5,1,2,NA,98,2,2,2,1,1,0,0,0,0,0,0,0,4,4,2,NA,7,1,NA,NA,NA,NA,1,5,3,1,NA,1,2,2,3,2,2,NA,2,2,2
"66",1,1189,"2021-04-06",1015,1,0.105438373219432,24,2,2,4,NA,5,1,1,NA,2,97,2,2,3,7,1,1,1,1,3,1,3,2,4,1,3,4,2,1,1,4,1,2,NA,1,1,1,1,NA,1,2,1,1,4,1,1,2,1,3,1,1,1,1,1,98,98,98,98,98,6,NA,4,3,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,8,6,NA,1,NA,NA,NA,NA,3,1,NA,3,2,1,5,4,4,NA,1,1,1
"67",1,119,"2021-04-01",1001,3,0.466642245477056,33,1,15,3,NA,5,3,3,NA,3,4,3,2,2,5,2,4,2,4,3,2,2,2,2,2,2,2,2,4,1,4,1,3,NA,1,2,2,4,NA,2,2,2,1,1,1,1,2,1,3,1,4,1,2,3,4,2,1,4,1,4,NA,4,2,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,8,1,NA,NA,NA,NA,1,13,3,1,NA,1,1,2,4,4,4,NA,2,1,2
"68",1,1190,"2021-04-06",1026,2,4,60,2,15,4,NA,4,3,1,NA,3,97,2,1,2,3,5,1,2,1,3,3,4,2,3,2,2,4,1,1,2,4,1,1,NA,2,4,1,3,NA,4,3,1,4,2,2,2,1,1,1,1,2,1,1,4,5,4,5,5,2,5,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,7,4,NA,NA,NA,3,NA,NA,3,1,NA,1,1,1,1,3,3,NA,1,2,1
"69",1,1191,"2021-04-06",1025,1,4,50,2,1,2,1,NA,98,1,NA,3,97,2,4,1,5,6,1,3,1,1,3,6,1,4,3,2,1,4,1,4,4,1,1,NA,98,98,1,98,NA,98,98,2,98,98,98,98,97,98,98,NA,98,98,98,98,98,98,98,98,98,3,NA,4,1,98,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,9,4,NA,NA,NA,3,NA,NA,2,1,NA,1,1,3,3,3,3,NA,2,1,1
"70",1,1192,"2021-04-06",1007,1,0.707268903034524,42,1,7,3,NA,6,1,1,NA,1,4,1,4,97,7,8,1,2,1,2,3,4,4,3,3,2,2,1,2,4,1,2,4,NA,1,2,1,1,NA,2,3,2,1,1,1,2,3,2,2,1,4,1,1,4,4,2,2,4,1,5,NA,3,2,2,2,1,1,0,0,0,0,0,0,1,4,4,1,1,5,2,NA,NA,NA,NA,2,20,2,1,NA,1,1,2,2,2,5,NA,2,3,1
"71",1,1193,"2021-04-06",1016,1,0.472990957975913,50,1,16,4,NA,5,3,1,NA,3,4,1,2,2,3,7,7,98,3,3,3,1,4,4,4,3,2,2,4,2,4,1,4,NA,3,3,1,2,NA,3,2,4,2,2,2,1,3,1,2,2,4,1,1,4,5,1,1,5,2,6,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,1,4,1,NA,NA,NA,NA,1,20,2,1,NA,3,2,3,3,2,3,NA,1,1,1
"72",1,1196,"2021-04-06",1034,1,0.238432548897156,46,2,15,2,1,NA,1,1,NA,98,2,3,2,1,3,5,1,98,4,3,3,3,2,3,4,2,2,2,1,1,4,2,1,NA,98,2,1,3,NA,2,4,4,1,2,2,2,4,2,98,NA,3,2,98,4,98,98,98,5,4,5,NA,4,1,1,1,1,0,0,0,0,1,0,0,0,6,4,1,1,7,4,NA,NA,NA,1,NA,NA,3,1,NA,98,2,2,3,2,3,NA,2,1,1
"73",1,12,"2021-03-31",1010,2,4,51,1,2,4,NA,7,3,1,NA,3,4,3,3,2,5,2,1,1,1,3,1,5,3,2,2,2,2,1,4,4,4,1,3,NA,1,2,2,2,NA,2,2,2,1,1,1,1,1,1,4,NA,3,1,1,3,1,1,1,4,1,6,NA,3,2,3,4,1,0,0,0,0,0,0,0,1,2,4,1,1,15,1,NA,NA,NA,NA,1,13,4,1,NA,1,1,4,3,4,2,NA,2,1,1
"74",1,120,"2021-04-01",1031,3,0.735523303218011,29,1,1,2,4,NA,1,1,NA,1,97,2,1,98,5,3,1,1,2,3,3,4,3,4,2,2,1,1,2,1,3,1,2,NA,3,3,1,3,NA,4,4,2,2,1,4,4,4,4,1,2,4,1,4,4,4,2,2,2,2,3,NA,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,7,2,NA,NA,NA,NA,2,6,2,1,NA,3,1,3,5,3,3,NA,1,1,1
"75",1,1208,"2021-04-06",1002,1,0.0258558446216342,20,2,98,4,NA,98,3,3,NA,3,97,3,3,97,8,2,1,2,1,3,3,4,3,3,2,2,3,3,4,2,4,2,4,NA,2,2,2,2,NA,2,2,2,1,4,2,2,2,2,98,NA,98,2,2,4,5,5,98,5,2,5,NA,98,4,4,4,1,0,0,0,0,1,0,0,0,6,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,3,3,3,3,NA,2,1,2
"76",1,1209,"2021-04-06",1019,2,0.0434786165762992,60,1,7,1,7,NA,3,2,NA,3,97,1,2,3,7,3,1,2,2,2,3,6,4,3,3,4,3,1,2,1,2,1,1,NA,1,3,1,2,NA,2,2,2,2,2,2,1,2,1,2,2,4,1,1,4,5,2,2,5,98,5,NA,4,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,3,1,NA,NA,NA,NA,NA,2,1,NA,1,1,3,5,4,3,NA,1,1,1
"77",1,121,"2021-04-01",1001,1,1.56480816388816,30,1,1,2,4,NA,3,1,NA,3,3,1,2,97,5,3,1,3,3,2,3,99,1,4,2,3,3,3,2,2,4,4,98,NA,99,99,2,98,NA,4,3,4,3,4,2,4,3,3,1,4,4,2,1,3,98,98,5,5,98,4,NA,3,2,2,4,1,1,0,0,0,0,0,0,0,5,4,1,1,3,2,NA,NA,NA,NA,2,5,3,1,NA,1,98,3,4,2,4,NA,2,1,2
"78",1,1210,"2021-04-06",1043,1,0.855092503650765,45,2,15,1,6,NA,3,1,NA,3,3,3,2,97,2,3,1,2,3,2,3,1,3,4,3,3,1,3,4,3,2,4,2,NA,3,4,1,3,NA,2,3,3,2,3,4,2,2,2,1,1,4,2,1,4,98,98,98,98,98,3,NA,4,97,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,4,4,NA,NA,NA,5,NA,NA,3,1,NA,98,1,3,1,3,2,NA,2,1,1
"79",1,1211,"2021-04-06",1036,1,0.419613809858783,50,1,1,3,NA,4,2,1,NA,3,2,2,2,1,5,4,1,3,3,3,3,4,4,4,2,3,3,1,4,1,4,1,4,NA,3,2,2,2,NA,3,3,3,4,2,2,2,3,2,2,2,4,1,1,3,5,1,2,4,4,5,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,2,20,2,1,NA,1,1,3,4,3,3,NA,2,1,1
"80",1,1213,"2021-04-06",1009,1,0.326289636989727,28,2,1,4,NA,7,2,1,NA,98,4,99,4,97,8,99,1,98,1,3,3,2,2,4,2,3,3,3,1,1,4,1,1,NA,98,98,1,4,NA,3,4,3,3,2,98,1,4,1,2,98,4,2,98,98,98,98,98,5,98,5,NA,4,4,98,4,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,3,1,NA,NA,NA,NA,2,9,2,1,NA,1,1,3,5,3,3,NA,1,1,2
"81",1,1216,"2021-04-07",1016,1,0.77937714941527,44,2,7,2,6,NA,2,1,NA,98,4,2,1,2,2,5,1,3,2,3,3,1,1,4,1,4,3,4,3,1,4,4,1,NA,3,1,1,1,NA,2,3,3,2,4,1,1,2,1,1,3,2,1,1,4,4,2,1,5,3,4,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,11,1,NA,NA,NA,NA,2,20,2,1,NA,3,1,3,3,3,3,NA,2,1,1
"82",1,1217,"2021-04-07",1018,1,0.185760016835266,24,1,1,2,4,NA,3,1,NA,3,2,1,2,1,1,5,1,3,4,3,3,1,2,3,3,3,2,2,4,4,4,2,4,NA,4,4,4,3,NA,3,3,4,4,4,4,3,3,3,2,4,2,3,2,4,4,4,2,4,4,6,NA,4,1,1,1,1,1,0,0,0,1,0,0,0,6,1,NA,NA,5,1,NA,NA,NA,NA,2,20,2,1,NA,1,1,3,4,4,4,NA,1,1,1
"83",1,1223,"2021-04-07",1046,1,0.620837964632935,34,2,1,4,NA,7,3,1,NA,3,4,3,3,98,3,7,1,1,5,1,2,1,2,4,3,2,2,2,2,1,4,1,4,NA,4,4,2,3,NA,1,2,4,4,3,4,2,4,2,1,4,4,2,3,3,5,2,2,2,2,5,NA,3,2,1,1,1,1,0,0,0,0,0,0,0,7,4,1,2,3,4,NA,NA,NA,3,NA,NA,4,1,NA,1,2,3,4,3,3,NA,1,1,2
"84",1,1226,"2021-04-07",1025,1,0.109049181791355,30,2,1,2,6,NA,3,1,NA,2,2,2,2,2,2,6,2,98,1,1,3,1,3,3,2,3,3,3,2,1,4,1,98,NA,2,3,2,3,NA,2,3,3,2,3,2,1,3,1,2,1,4,1,1,4,98,98,98,5,4,5,NA,4,2,2,2,1,0,0,0,0,0,0,0,1,7,1,NA,NA,6,1,NA,NA,NA,NA,2,8,1,1,NA,1,3,3,3,3,3,NA,1,2,2
"85",1,1227,"2021-04-07",1007,1,0.15401724860781,36,2,1,3,NA,5,2,1,NA,2,2,2,3,2,5,2,2,2,3,3,3,2,3,4,2,3,1,2,4,2,4,4,4,NA,1,3,1,2,NA,2,4,3,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,4,4,97,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,4,1,NA,NA,NA,NA,1,13,3,1,NA,1,2,3,3,3,3,NA,1,1,2
"86",1,1229,"2021-04-07",1017,1,0.982799555117561,50,2,6,2,4,NA,2,3,NA,3,97,3,2,3,5,4,1,2,3,2,1,1,2,4,2,4,1,2,3,1,3,1,4,NA,3,4,3,2,NA,2,4,4,2,2,2,2,3,3,4,NA,98,98,98,4,98,98,98,5,98,5,NA,4,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,4,NA,NA,NA,3,NA,NA,3,1,NA,1,1,1,3,3,2,NA,2,1,1
"87",1,123,"2021-04-01",1028,2,0.534342446284838,18,1,15,2,5,NA,3,3,NA,3,97,98,4,1,3,2,1,3,5,3,3,1,1,3,1,3,2,4,4,1,4,1,2,NA,4,1,1,2,NA,4,3,2,1,2,2,2,4,4,1,4,1,2,2,4,98,98,2,2,2,1,NA,4,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,3,3,3,4,NA,1,1,99
"88",1,1230,"2021-04-07",1042,1,0.184779751154252,60,2,6,4,NA,1,1,1,NA,3,4,2,97,NA,5,99,1,4,5,3,3,4,2,3,1,4,2,4,1,1,4,1,1,NA,4,4,4,1,NA,4,4,2,4,1,4,4,4,1,1,4,3,1,3,1,98,1,1,3,2,1,NA,4,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,3,1,NA,NA,NA,NA,NA,2,1,NA,3,1,3,5,1,4,NA,2,3,1
"89",1,1231,"2021-04-07",1031,1,4,55,2,15,1,1,NA,3,3,NA,3,97,1,4,2,1,99,1,1,4,3,3,3,2,2,2,2,2,2,4,4,2,4,1,NA,3,3,1,4,NA,4,2,2,2,4,4,4,4,3,2,4,4,4,1,4,4,4,2,2,4,1,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,5,4,NA,NA,NA,1,NA,NA,4,1,NA,1,1,5,5,5,5,NA,2,1,1
"90",1,1232,"2021-04-07",1013,1,1.36876230758402,52,2,12,2,3,NA,3,2,NA,3,2,3,4,3,7,5,2,3,2,3,3,4,3,3,3,3,3,2,4,3,4,2,4,NA,3,3,1,3,NA,2,4,4,3,2,4,3,4,4,2,2,3,4,2,4,5,98,98,98,4,5,NA,3,2,98,97,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,8,2,NA,NA,NA,NA,2,5,3,1,NA,1,2,3,3,3,3,NA,2,2,1
"91",1,1234,"2021-04-07",1021,1,0.645858859280552,38,2,1,2,1,NA,3,3,NA,2,4,2,2,3,5,4,2,2,2,3,3,3,1,3,2,3,2,3,1,1,4,1,1,NA,2,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,98,2,98,4,4,5,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,NA,2,1,NA,NA,NA,NA,2,7,3,1,NA,1,1,2,4,4,2,NA,1,1,2
"92",1,1238,"2021-04-07",1029,1,0.668223817545398,35,2,15,4,NA,7,2,1,NA,2,2,1,4,97,3,7,1,98,2,3,3,6,2,3,3,3,2,2,1,1,98,98,4,NA,99,99,99,99,NA,99,2,2,4,4,98,99,98,98,99,NA,4,2,2,4,98,98,98,4,98,97,NA,99,2,2,99,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,2,4,2,NA,NA,NA,NA,2,20,1,1,NA,1,1,3,3,3,3,NA,1,2,1
"93",1,1241,"2021-04-07",1016,1,4,77,2,1,2,4,NA,3,3,NA,98,97,98,1,98,8,8,1,4,1,3,3,6,3,98,1,98,98,4,3,1,4,3,98,NA,2,2,2,2,NA,2,2,2,2,4,4,2,4,4,2,2,2,3,2,2,4,4,4,3,98,1,NA,98,5,5,5,1,1,0,0,0,0,0,0,0,1,4,1,2,8,4,NA,NA,NA,2,NA,NA,3,1,NA,1,1,1,4,5,5,NA,2,1,2
"94",1,1255,"2021-04-07",1009,2,0.569633326643413,50,2,1,4,NA,7,98,2,NA,98,97,98,1,98,3,99,3,3,98,3,3,4,4,4,3,2,3,2,1,1,4,1,4,NA,98,98,2,2,NA,98,3,3,98,98,98,98,98,98,98,NA,98,98,98,98,98,98,98,98,98,5,NA,4,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,5,4,NA,NA,NA,3,NA,NA,3,1,NA,98,1,98,5,4,98,NA,98,1,1
"95",1,1257,"2021-04-07",1016,2,2.22472674878844,30,2,15,1,6,NA,3,1,NA,3,97,1,1,2,7,8,1,3,3,1,1,2,3,4,2,2,3,1,1,1,1,1,1,NA,3,1,1,1,NA,2,3,3,1,4,1,1,3,2,2,1,98,98,98,1,5,98,98,5,4,1,NA,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,3,4,NA,NA,NA,3,NA,NA,2,1,NA,98,1,4,5,5,4,NA,1,2,2
"96",1,1261,"2021-04-07",1013,2,3.08859539835843,44,2,16,2,1,NA,2,2,NA,2,2,2,2,98,2,99,1,3,3,3,3,4,1,4,4,2,4,2,1,1,4,4,1,NA,98,4,99,99,NA,2,4,4,2,2,2,2,2,2,2,1,4,2,99,4,99,99,99,5,99,7,NA,4,2,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,1,NA,NA,NA,NA,1,13,2,1,NA,3,1,4,5,4,4,NA,2,1,1
"97",1,1265,"2021-04-07",1025,1,0.128106289795639,42,2,1,3,NA,1,3,2,NA,3,4,98,2,97,5,8,1,3,1,3,3,5,2,3,2,3,3,3,2,1,4,2,1,NA,2,2,1,1,NA,2,3,2,2,2,2,1,3,2,2,1,3,3,2,3,98,2,2,4,2,97,NA,4,2,98,2,1,0,0,0,0,1,0,0,0,6,4,1,1,6,1,NA,NA,NA,NA,2,17,1,1,NA,3,2,3,3,3,3,NA,2,2,1
"98",1,1266,"2021-04-07",1007,1,0.0258171899014087,24,2,1,2,1,NA,3,1,NA,3,97,1,2,98,2,5,1,4,2,2,3,2,1,3,3,3,4,2,2,1,4,4,4,NA,4,3,1,3,NA,2,4,3,2,3,2,2,4,2,1,2,98,98,3,3,4,98,98,98,98,2,NA,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,7,7,NA,NA,NA,NA,NA,NA,4,1,NA,98,1,4,5,4,2,NA,1,1,2
"99",1,1267,"2021-04-07",1031,1,0.24756848457212,65,2,1,2,3,NA,3,2,NA,1,97,3,2,2,5,3,1,4,2,2,2,1,3,3,3,3,1,2,1,1,2,1,2,NA,4,3,4,3,NA,3,3,3,3,3,4,2,3,2,1,3,4,2,4,4,4,2,4,5,4,4,NA,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,6,4,NA,NA,NA,3,NA,NA,3,1,NA,12,2,3,5,2,5,NA,2,1,1
"100",1,1268,"2021-04-07",1048,1,0.559023312681818,21,1,1,4,NA,7,3,1,NA,3,4,2,4,97,5,7,1,3,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,NA,99,99,99,99,NA,3,2,2,1,99,3,2,3,2,1,4,2,2,1,2,4,2,2,5,3,98,NA,4,4,4,4,1,1,0,0,0,0,0,0,0,4,1,NA,NA,6,2,NA,NA,NA,NA,2,20,4,1,NA,1,1,3,3,5,4,NA,2,2,1
"101",1,127,"2021-04-01",1027,3,2.01609070596024,33,1,1,1,5,NA,1,1,NA,3,3,1,99,1,2,5,4,3,2,3,3,4,2,3,2,3,2,2,2,1,2,2,1,NA,1,2,2,1,NA,3,4,2,3,2,2,1,4,3,1,2,2,4,1,3,1,1,1,1,2,4,NA,3,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,2,NA,NA,NA,NA,2,9,2,1,NA,1,1,2,3,2,2,NA,1,1,2
"102",1,1272,"2021-04-07",1013,1,0.154391568216503,19,2,1,2,1,NA,3,3,NA,3,2,2,4,2,5,2,1,3,2,1,3,1,2,3,2,2,2,3,1,2,4,1,2,NA,3,2,1,4,NA,4,3,4,3,2,3,1,3,2,1,4,2,1,1,2,2,2,2,4,4,5,NA,4,2,4,4,1,1,0,0,0,0,0,0,0,6,1,NA,NA,4,5,NA,NA,NA,NA,NA,NA,2,1,NA,3,2,2,3,3,3,NA,1,2,1
"103",1,1274,"2021-04-07",1047,1,0.452091046720319,53,1,1,4,NA,7,1,1,NA,1,4,2,3,3,3,99,1,3,3,3,3,4,1,3,2,4,2,3,1,1,4,2,1,NA,3,4,2,3,NA,3,3,2,2,2,3,2,2,2,2,3,2,1,1,4,98,1,1,4,4,4,NA,98,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,1,5,1,NA,NA,NA,NA,1,3,4,1,NA,3,1,3,3,5,3,NA,2,2,1
"104",1,1277,"2021-04-07",1008,1,0.514812185184743,35,2,15,2,1,NA,3,1,NA,2,97,2,1,98,2,3,1,2,2,3,3,2,4,2,2,2,2,2,1,1,2,1,2,NA,1,1,1,1,NA,2,2,2,1,1,98,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,NA,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,4,4,NA,NA,NA,98,NA,NA,2,1,NA,1,2,3,4,2,4,NA,2,1,1
"105",1,1281,"2021-04-07",1009,2,4,60,2,15,2,3,NA,3,3,NA,3,97,2,2,97,3,7,1,3,98,2,3,1,3,4,3,1,3,1,1,2,4,1,4,NA,3,3,2,1,NA,2,3,2,4,4,98,2,2,2,2,1,3,3,2,4,98,2,2,4,98,5,NA,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,2,4,NA,NA,NA,3,NA,NA,2,1,NA,1,1,3,3,3,5,NA,1,1,1
